"Country","Code","Continent","Region","Year","CO2 Emissions Per Capita","CO2 Emissions","CO2 Emissions Per $1 GDP"
"Somalia","706","Africa","Eastern Africa","1994","0.00175205541215666","11.001",""
"Somalia","706","Africa","Eastern Africa","1993","0.0017547570329054","11.001",""
"Somalia","706","Africa","Eastern Africa","1992","0.00174785037917756","11.001",""
"Somalia","706","Africa","Eastern Africa","1991","0.000580264579760745","3.667",""
"Somalia","706","Africa","Eastern Africa","1990","0.00290036644117049","18.335",""
"South Africa","710","Africa","Southern Africa","2011","9.18672810533691","477241.715","0.753176799"
"South Africa","710","Africa","Southern Africa","2010","8.84216181215584","454950.022","0.741061619"
"South Africa","710","Africa","Southern Africa","2009","9.38908869745598","477806.433","0.801950213"
"South Africa","710","Africa","Southern Africa","2008","9.33187618207617","469089.974","0.775210819"
"South Africa","710","Africa","Southern Africa","2007","8.89042450404693","440989.753","0.75202829"
"South Africa","710","Africa","Southern Africa","2006","8.63555333993644","422445.734","0.759021932"
"South Africa","710","Africa","Southern Africa","2005","8.12307631771103","391818.95","0.743312174"
"South Africa","710","Africa","Southern Africa","2004","8.93264474762647","424774.279","0.848355219"
"South Africa","710","Africa","Southern Africa","2003","8.12499495402379","380810.616","0.795191172"
"South Africa","710","Africa","Southern Africa","2002","7.52767289557063","347686.605","0.747434109"
"South Africa","710","Africa","Southern Africa","2001","7.97006520106017","362743.307","0.808657625"
"South Africa","710","Africa","Southern Africa","2000","8.21942104637159","368610.507","0.843924183"
"South Africa","710","Africa","Southern Africa","1999","8.39522394503199","371034.394","0.885151501"
"South Africa","710","Africa","Southern Africa","1998","8.54530510096989","372218.835","0.909288593"
"South Africa","710","Africa","Southern Africa","1997","8.65433099878082","371327.754","0.911647341"
"South Africa","710","Africa","Southern Africa","1996","8.49776250109498","358639.934","0.903390389"
"South Africa","710","Africa","Southern Africa","1995","8.53211876560131","353458.463","0.928623164"
"South Africa","710","Africa","Southern Africa","1994","8.32253217906434","337576.686","0.914391623"
"South Africa","710","Africa","Southern Africa","1993","8.10389174140515","321104.522","0.897606342"
"South Africa","710","Africa","Southern Africa","1992","7.96443270502947","307822.648","0.871093553"
"South Africa","710","Africa","Southern Africa","1991","8.82427541720453","332618.902","0.921148173"
"South Africa","710","Africa","Southern Africa","1990","8.6916300410752","319795.403","0.876616537"
"Spain","724","Europe","Southern Europe","2011","5.81922124846528","270675.938","0.177228721"
"Spain","724","Europe","Southern Europe","2010","5.8655118251819","270881.29","0.176267743"
"Spain","724","Europe","Southern Europe","2009","6.29967940693616","288237.201","0.187587466"
"Spain","724","Europe","Southern Europe","2008","7.27801337393419","329281.932","0.206641128"
"Spain","724","Europe","Southern Europe","2007","8.0206883981255","358236.564","0.22732036"
"Spain","724","Europe","Southern Europe","2006","7.94844287910548","350037.152","0.230488876"
"Spain","724","Europe","Southern Europe","2005","8.14663940933924","353462.13","0.242459154"
"Spain","724","Europe","Southern Europe","2004","7.94722849178703","339428.521","0.241501188"
"Spain","724","Europe","Southern Europe","2003","7.64228454280983","321097.188","0.235693286"
"Spain","724","Europe","Southern Europe","2002","7.60685377405105","314518.59","0.238223364"
"Spain","724","Europe","Southern Europe","2001","7.30751644975945","297830.073","0.232079455"
"Spain","724","Europe","Southern Europe","2000","7.30917975768732","294434.431","0.238613279"
"Spain","724","Europe","Southern Europe","1999","7.06865715725133","282355.333","0.240926975"
"Spain","724","Europe","Southern Europe","1998","6.58298068997936","261541.441","0.233175731"
"Spain","724","Europe","Southern Europe","1997","6.36487880019931","252073.247","0.234411379"
"Spain","724","Europe","Southern Europe","1996","5.90441839177839","233305.541","0.224963591"
"Spain","724","Europe","Southern Europe","1995","6.12906683637841","241611.296","0.239203732"
"Spain","724","Europe","Southern Europe","1994","5.93720215998021","233404.55","0.237450755"
"Spain","724","Europe","Southern Europe","1993","5.59363950989246","219253.597","0.228370322"
"Spain","724","Europe","Southern Europe","1992","5.98571756434033","233921.597","0.241134986"
"Spain","724","Europe","Southern Europe","1991","5.78950815211702","225634.177","0.23475332"
"Spain","724","Europe","Southern Europe","1990","5.62191577331456","218597.204","0.233222338"
"Sri Lanka","144","Asia","Southern Asia","2011","0.727948899937167","15232.718","0.089985325"
"Sri Lanka","144","Asia","Southern Asia","2010","0.644942412075392","13388.217","0.085610794"
"Sri Lanka","144","Asia","Southern Asia","2009","0.639537254832292","13175.531","0.091004284"
"Sri Lanka","144","Asia","Southern Asia","2008","0.596871308957727","12207.443","0.087301562"
"Sri Lanka","144","Asia","Southern Asia","2007","0.608520172878298","12354.123","0.09360748"
"Sri Lanka","144","Asia","Southern Asia","2006","0.594730543323024","11976.422","0.096913453"
"Sri Lanka","144","Asia","Southern Asia","2005","0.606532178794845","12101.1","0.105431321"
"Sri Lanka","144","Asia","Southern Asia","2004","0.623132078312749","12299.118","0.113845004"
"Sri Lanka","144","Asia","Southern Asia","2003","0.568045565040125","11078.007","0.10812544"
"Sri Lanka","144","Asia","Southern Asia","2002","0.574014297289949","11056.005","0.114320878"
"Sri Lanka","144","Asia","Southern Asia","2001","0.548592252850864","10443.616","0.112270056"
"Sri Lanka","144","Asia","Southern Asia","2000","0.543247700184242","10238.264","0.108361623"
"Sri Lanka","144","Asia","Southern Asia","1999","0.460948440819145","8617.45","0.096679371"
"Sri Lanka","144","Asia","Southern Asia","1998","0.421268186938001","7825.378","0.091568703"
"Sri Lanka","144","Asia","Southern Asia","1997","0.412277573579363","7616.359","0.093310212"
"Sri Lanka","144","Asia","Southern Asia","1996","0.384512240037522","7062.642","0.092068845"
"Sri Lanka","144","Asia","Southern Asia","1995","0.323646723709196","5903.87","0.079887649"
"Sri Lanka","144","Asia","Southern Asia","1994","0.305457039245607","5526.169","0.07888955"
"Sri Lanka","144","Asia","Southern Asia","1993","0.281349632309922","5042.125","0.076010369"
"Sri Lanka","144","Asia","Southern Asia","1992","0.292395483661702","5185.138","0.083559774"
"Sri Lanka","144","Asia","Southern Asia","1991","0.238221919907447","4176.713","0.070270343"
"Sri Lanka","144","Asia","Southern Asia","1990","0.223313907655269","3868.685","0.068082029"
"State of Palestine","275","Asia","Western Asia","2011","0.546369050208801","2247.871","0.131326491"
"State of Palestine","275","Asia","Western Asia","2010","0.507163184545763","2035.185","0.128285638"
"State of Palestine","275","Asia","Western Asia","2009","0.53402435082977","2090.19","0.134832489"
"State of Palestine","275","Asia","Western Asia","2008","0.537915537998052","2053.52","0.160206642"
"State of Palestine","275","Asia","Western Asia","2007","0.624115588514167","2324.878","0.165719573"
"State of Palestine","275","Asia","Western Asia","2006","0.622784417734387","2266.206","0.158671478"
"State of Palestine","275","Asia","Western Asia","2005","0.770513189297545","2742.916","0.183324788"
"State of Palestine","275","Asia","Western Asia","2004","0.53485399927731","1866.503","0.138528972"
"State of Palestine","275","Asia","Western Asia","2003","0.373490354289403","1279.783","0.103422606"
"State of Palestine","275","Asia","Western Asia","2002","0.343419228896205","1155.105","0.101939714"
"State of Palestine","275","Asia","Western Asia","2001","0.4099671286479","1349.456","0.117337982"
"State of Palestine","275","Asia","Western Asia","2000","0.247169356781498","792.072","0.064449985"
"State of Palestine","275","Asia","Western Asia","1999","0.209377180478014","649.059","0.047594471"
"State of Palestine","275","Asia","Western Asia","1998","0.201769934069503","601.388","0.052022809"
"State of Palestine","275","Asia","Western Asia","1997","0.138862893422249","396.036","0.043143401"
"Sudan (former)","729","Africa","Northern Africa","2011","","16578.507",""
"Sudan (former)","729","Africa","Northern Africa","2010","","15779.101",""
"Sudan (former)","729","Africa","Northern Africa","2009","","15427.069",""
"Sudan (former)","729","Africa","Northern Africa","2008","","13930.933",""
"Sudan (former)","729","Africa","Northern Africa","2007","","13113.192",""
"Sudan (former)","729","Africa","Northern Africa","2006","","11503.379",""
"Sudan (former)","729","Africa","Northern Africa","2005","","10707.64",""
"Sudan (former)","729","Africa","Northern Africa","2004","","11382.368",""
"Sudan (former)","729","Africa","Northern Africa","2003","","9072.158",""
"Sudan (former)","729","Africa","Northern Africa","2002","","8118.738",""
"Sudan (former)","729","Africa","Northern Africa","2001","","6369.579",""
"Sudan (former)","729","Africa","Northern Africa","2000","","5533.503",""
"Sudan (former)","729","Africa","Northern Africa","1999","","5093.463",""
"Sudan (former)","729","Africa","Northern Africa","1998","","4697.427",""
"Sudan (former)","729","Africa","Northern Africa","1997","","5419.826",""
"Sudan (former)","729","Africa","Northern Africa","1996","","4268.388",""
"Sudan (former)","729","Africa","Northern Africa","1995","","4602.085",""
"Sudan (former)","729","Africa","Northern Africa","1994","","4444.404",""
"Sudan (former)","729","Africa","Northern Africa","1993","","2907.931",""
"Sudan (former)","729","Africa","Northern Africa","1992","","4756.099",""
"Sudan (former)","729","Africa","Northern Africa","1991","","5386.823",""
"Sudan (former)","729","Africa","Northern Africa","1990","","5559.172",""
"Suriname","740","Americas","South America","2011","3.6063564513054","1910.507","0.24135038"
"Suriname","740","Americas","South America","2010","4.56139705882353","2394.551","0.31843189"
"Suriname","740","Americas","South America","2009","4.75846497223039","2475.225","0.346135717"
"Suriname","740","Americas","South America","2008","4.76010144128901","2453.223","0.353397718"
"Suriname","740","Americas","South America","2007","4.80616065183873","2453.223","0.368040422"
"Suriname","740","Americas","South America","2006","4.84882003856006","2449.556","0.386274508"
"Suriname","740","Americas","South America","2005","4.77899315947414","2387.217","0.390907671"
"Suriname","740","Americas","South America","2004","4.65998573148437","2299.209","0.393704902"
"Suriname","740","Americas","South America","2003","4.61701244898504","2247.871","0.42054181"
"Suriname","740","Americas","South America","2002","4.70501292441767","2258.872","0.447998835"
"Suriname","740","Americas","South America","2001","4.80347001555","2273.54","0.470296708"
"Suriname","740","Americas","South America","2000","4.55754412130251","2126.86","0.459986476"
"Suriname","740","Americas","South America","1999","4.67722477537673","2152.529","0.465218272"
"Suriname","740","Americas","South America","1998","4.76632446246035","2163.53","0.463522848"
"Suriname","740","Americas","South America","1997","4.78264112682599","2141.528","0.465985754"
"Suriname","740","Americas","South America","1996","4.82309942182399","2130.527","0.490185908"
"Suriname","740","Americas","South America","1995","5.00684984946394","2181.865","0.50839496"
"Suriname","740","Americas","South America","1994","5.03183957875935","2163.53","0.509650381"
"Suriname","740","Americas","South America","1993","5.08146095219242","2156.196","0.524415893"
"Suriname","740","Americas","South America","1992","5.04464294244089","2112.192","0.476445557"
"Suriname","740","Americas","South America","1991","5.08905891243061","2101.191","0.473009372"
"Suriname","740","Americas","South America","1990","4.45343737400556","1811.498","0.419140475"
"Swaziland","748","Africa","Southern Africa","2011","0.865201677337709","1048.762","0.147990586"
"Swaziland","748","Africa","Southern Africa","2010","0.869767204068565","1037.761","0.148381724"
"Swaziland","748","Africa","Southern Africa","2009","0.890444397867218","1045.095","0.151942009"
"Swaziland","748","Africa","Southern Africa","2008","0.950173710860893","1096.433","0.161398958"
"Swaziland","748","Africa","Southern Africa","2007","0.936961718166976","1063.43","0.16025632"
"Swaziland","748","Africa","Southern Africa","2006","0.908344533839838","1015.759","0.158435541"
"Swaziland","748","Africa","Southern Africa","2005","0.922856454851436","1019.426","0.164258832"
"Swaziland","748","Africa","Southern Africa","2004","0.941237241472545","1030.427","0.170121309"
"Swaziland","748","Africa","Southern Africa","2003","0.95725732102003","1041.428","0.176935233"
"Swaziland","748","Africa","Southern Africa","2002","1.04027599768246","1125.769","0.195548999"
"Swaziland","748","Africa","Southern Africa","2001","1.06451946060566","1144.104","0.202265744"
"Swaziland","748","Africa","Southern Africa","2000","1.11694203804591","1188.108","0.212477262"
"Swaziland","748","Africa","Southern Africa","1999","1.18250710059906","1239.446","0.225559951"
"Swaziland","748","Africa","Southern Africa","1998","1.17992036504539","1213.777","0.227406737"
"Swaziland","748","Africa","Southern Africa","1997","1.19469982915491","1202.776","0.231213739"
"Swaziland","748","Africa","Southern Africa","1996","0.346398092038037","341.031","0.067591677"
"Swaziland","748","Africa","Southern Africa","1995","0.471968844584131","454.708","0.093584781"
"Swaziland","748","Africa","Southern Africa","1994","0.512637374857423","484.044","0.104429944"
"Swaziland","748","Africa","Southern Africa","1993","0.142527077683152","132.012","0.029164632"
"Swaziland","748","Africa","Southern Africa","1992","0.290792303956068","264.024","0.060141038"
"Swaziland","748","Africa","Southern Africa","1991","0.367837402845653","326.363","0.0767394"
"Swaziland","748","Africa","Southern Africa","1990","0.493054589627322","425.372","0.101780618"
"Sweden","752","Europe","Northern Europe","2011","5.51856631916829","52144.74","0.126253055"
"Sweden","752","Europe","Northern Europe","2010","5.6035082880024","52573.779","0.13068342"
"Sweden","752","Europe","Northern Europe","2009","4.69841643041386","43743.643","0.115246234"
"Sweden","752","Europe","Northern Europe","2008","5.31750204476423","49104.797","0.122663207"
"Sweden","752","Europe","Northern Europe","2007","5.24717640437355","48059.702","0.119383822"
"Sweden","752","Europe","Northern Europe","2006","5.45349477214647","49570.506","0.127329513"
"Sweden","752","Europe","Northern Europe","2005","5.70993978735489","51561.687","0.138653323"
"Sweden","752","Europe","Northern Europe","2004","6.07050931036349","54520.956","0.150743008"
"Sweden","752","Europe","Northern Europe","2003","6.12646165394396","54781.313","0.158006853"
"Sweden","752","Europe","Northern Europe","2002","6.44419422126602","57425.22","0.169584298"
"Sweden","752","Europe","Northern Europe","2001","5.75188570687963","51125.314","0.154110524"
"Sweden","752","Europe","Northern Europe","2000","5.56232036756262","49350.486","0.151086273"
"Sweden","752","Europe","Northern Europe","1999","5.76594248721879","51106.979","0.163872779"
"Sweden","752","Europe","Northern Europe","1998","5.97854975463831","52977.149","0.177564761"
"Sweden","752","Europe","Northern Europe","1997","5.88641867475115","52148.407","0.182174931"
"Sweden","752","Europe","Northern Europe","1996","6.31801281891921","55910.749","0.200983447"
"Sweden","752","Europe","Northern Europe","1995","6.24867980404952","55155.347","0.20127742"
"Sweden","752","Europe","Northern Europe","1994","6.24609043252833","54894.99","0.208389082"
"Sweden","752","Europe","Northern Europe","1993","5.92343782546495","51756.038","0.204504224"
"Sweden","752","Europe","Northern Europe","1992","5.88010572280698","51026.305","0.197456115"
"Sweden","752","Europe","Northern Europe","1991","5.97978386903785","51525.017","0.197075904"
"Sweden","752","Europe","Northern Europe","1990","6.06917544084915","51946.722","0.196411943"
"Switzerland","756","Europe","Western Europe","2011","4.62359258136244","36596.66","0.08478774"
"Switzerland","756","Europe","Western Europe","2010","4.9489416686014","38752.856","0.091403436"
"Switzerland","756","Europe","Western Europe","2009","5.3730287411427","41602.115","0.101022155"
"Switzerland","756","Europe","Western Europe","2008","5.27788811850734","40392.005","0.095994858"
"Switzerland","756","Europe","Western Europe","2007","5.02589602882436","38019.456","0.092413926"
"Switzerland","756","Europe","Western Europe","2006","5.59692666576408","41877.14","0.106005302"
"Switzerland","756","Europe","Western Europe","2005","5.58468756883884","41374.761","0.108936341"
"Switzerland","756","Europe","Western Europe","2004","5.4995536174415","40392.005","0.109580017"
"Switzerland","756","Europe","Western Europe","2003","5.51578436727054","40204.988","0.112173544"
"Switzerland","756","Europe","Western Europe","2002","5.62291046716631","40718.368","0.11366236"
"Switzerland","756","Europe","Western Europe","2001","5.96637504560268","42962.572","0.120098868"
"Switzerland","756","Europe","Western Europe","2000","5.44964644178888","39049.883","0.110740345"
"Switzerland","756","Europe","Western Europe","1999","5.70283024089324","40700.033","0.119974539"
"Switzerland","756","Europe","Western Europe","1998","5.86276259031237","41704.791","0.124956635"
"Switzerland","756","Europe","Western Europe","1997","5.84843535618862","41466.436","0.127901146"
"Switzerland","756","Europe","Western Europe","1996","5.64986296029836","39885.959","0.125870666"
"Switzerland","756","Europe","Western Europe","1995","5.59009038281373","39225.899","0.124531739"
"Switzerland","756","Europe","Western Europe","1994","5.93739284985617","41323.423","0.131821676"
"Switzerland","756","Europe","Western Europe","1993","5.91431011712117","40751.371","0.131647472"
"Switzerland","756","Europe","Western Europe","1992","6.28011768390238","42793.89","0.138071676"
"Switzerland","756","Europe","Western Europe","1991","6.33618897343396","42705.882","0.13772746"
"Switzerland","756","Europe","Western Europe","1990","6.3846345176448","42610.54","0.13616148"
"Syrian Arab Republic","760","Asia","Western Asia","2011","2.64492519226542","57670.909",""
"Syrian Arab Republic","760","Asia","Western Asia","2010","2.85966996997629","61576.264",""
"Syrian Arab Republic","760","Asia","Western Asia","2009","2.94576371133154","61953.965",""
"Syrian Arab Republic","760","Asia","Western Asia","2008","3.31968382471768","67542.473",""
"Syrian Arab Republic","760","Asia","Western Asia","2007","3.3979050763907","66468.042",""
"Syrian Arab Republic","760","Asia","Western Asia","2006","2.84976246102482","53589.538",""
"Syrian Arab Republic","760","Asia","Western Asia","2005","2.78708169433688","50633.936",""
"Syrian Arab Republic","760","Asia","Western Asia","2004","2.89152587133342","51110.646",""
"Syrian Arab Republic","760","Asia","Western Asia","2003","3.13821101928286","54286.268",""
"Syrian Arab Republic","760","Asia","Western Asia","2002","2.29885041644807","39068.218",""
"Syrian Arab Republic","760","Asia","Western Asia","2001","2.92113135369748","48785.768",""
"Syrian Arab Republic","760","Asia","Western Asia","2000","3.11817594645429","51048.307",""
"Syrian Arab Republic","760","Asia","Western Asia","1999","3.27458201423377","52379.428",""
"Syrian Arab Republic","760","Asia","Western Asia","1998","3.22500559768706","50281.904",""
"Syrian Arab Republic","760","Asia","Western Asia","1997","2.70083804467976","40967.724",""
"Syrian Arab Republic","760","Asia","Western Asia","1996","3.00073042021507","44249.689",""
"Syrian Arab Republic","760","Asia","Western Asia","1995","3.06848441649742","43996.666",""
"Syrian Arab Republic","760","Asia","Western Asia","1994","3.4801360223829","48532.745",""
"Syrian Arab Republic","760","Asia","Western Asia","1993","3.47402339438441","47117.283",""
"Syrian Arab Republic","760","Asia","Western Asia","1992","3.36949050497575","44436.706",""
"Syrian Arab Republic","760","Asia","Western Asia","1991","3.36968133532819","43193.593",""
"Syrian Arab Republic","760","Asia","Western Asia","1990","3.00774635167588","37451.071",""
"Tajikistan","762","Asia","Central Asia","2011","0.356149254304305","2783.253","0.161003079"
"Tajikistan","762","Asia","Central Asia","2010","0.371636272004107","2834.591","0.176106823"
"Tajikistan","762","Asia","Central Asia","2009","0.381107436747019","2838.258","0.187796397"
"Tajikistan","762","Asia","Central Asia","2008","0.408270393932746","2970.27","0.203999296"
"Tajikistan","762","Asia","Central Asia","2007","0.462563273227137","3289.299","0.243757247"
"Tajikistan","762","Asia","Central Asia","2006","0.382280047428134","2658.575","0.212384032"
"Tajikistan","762","Asia","Central Asia","2005","0.358851866572725","2442.222","0.208757392"
"Tajikistan","762","Asia","Central Asia","2004","0.384642903608367","2563.233","0.233781008"
"Tajikistan","762","Asia","Central Asia","2003","0.317863136981097","2075.522","0.208796876"
"Tajikistan","762","Asia","Central Asia","2002","0.293743962868892","1881.171","0.210062199"
"Tajikistan","762","Asia","Central Asia","2001","0.364406281104218","2291.875","0.283563495"
"Tajikistan","762","Asia","Central Asia","2000","0.361593119600036","2236.87","0.304987284"
"Tajikistan","762","Asia","Central Asia","1999","0.413350143674931","2519.229","0.371994986"
"Tajikistan","762","Asia","Central Asia","1998","0.415309300802121","2497.227","0.382389728"
"Tajikistan","762","Asia","Central Asia","1997","0.362550922770199","2152.529","0.347076794"
"Tajikistan","762","Asia","Central Asia","1996","0.482273908385157","2827.257","0.463620688"
"Tajikistan","762","Asia","Central Asia","1995","0.423481371221905","2449.556","0.334603048"
"Tajikistan","762","Asia","Central Asia","1994","0.412830894479739","2354.214","0.281703709"
"Tajikistan","762","Asia","Central Asia","1993","0.920537096142161","5170.47","0.486913014"
"Tajikistan","762","Asia","Central Asia","1992","1.30727003351495","7220.323","0.568439518"
"Thailand","764","Asia","South-Eastern Asia","2011","4.55673812128911","303370.91","0.356050009"
"Thailand","764","Asia","South-Eastern Asia","2010","4.4899302608662","298141.768","0.350182585"
"Thailand","764","Asia","South-Eastern Asia","2009","4.21567037962525","279403.398","0.353805447"
"Thailand","764","Asia","South-Eastern Asia","2008","4.0001869447222","264753.733","0.32744381"
"Thailand","764","Asia","South-Eastern Asia","2007","4.01141174437486","265061.761","0.335968927"
"Thailand","764","Asia","South-Eastern Asia","2006","4.00980264377244","264181.681","0.35174448"
"Thailand","764","Asia","South-Eastern Asia","2005","3.90743274119884","256169.286","0.358447058"
"Thailand","764","Asia","South-Eastern Asia","2004","3.87701160286015","252344.605","0.369354318"
"Thailand","764","Asia","South-Eastern Asia","2003","3.60062166588942","232198.107","0.361427441"
"Thailand","764","Asia","South-Eastern Asia","2002","3.38530733351933","215975.299","0.36017874"
"Thailand","764","Asia","South-Eastern Asia","2001","3.20493665119844","202132.374","0.355018278"
"Thailand","764","Asia","South-Eastern Asia","2000","3.02125836008985","188355.455","0.337990741"
"Thailand","764","Asia","South-Eastern Asia","1999","2.96659569928136","182810.951","0.343623717"
"Thailand","764","Asia","South-Eastern Asia","1998","2.80881782555295","171065.55","0.335847477"
"Thailand","764","Asia","South-Eastern Asia","1997","3.20721967920609","193096.886","0.339257502"
"Thailand","764","Asia","South-Eastern Asia","1996","3.13900196594696","186965.662","0.323980589"
"Thailand","764","Asia","South-Eastern Asia","1995","2.84120605071678","167585.567","0.30753549"
"Thailand","764","Asia","South-Eastern Asia","1994","2.48704124359337","145469.89","0.291610692"
"Thailand","764","Asia","South-Eastern Asia","1993","2.25136486188335","130735.884","0.285627859"
"Thailand","764","Asia","South-Eastern Asia","1992","1.99767263839211","115187.804","0.272423348"
"Thailand","764","Asia","South-Eastern Asia","1991","1.84028696395887","105235.566","0.269004373"
"Thailand","764","Asia","South-Eastern Asia","1990","1.6936861260449","95833.378","0.265935595"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2011","4.43758086211732","9336.182","0.388206766"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2010","4.09224456478307","8602.782","0.366081401"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2009","4.14086352293057","8698.124","0.382570635"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2008","4.47985843129949","9402.188","0.412054556"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2007","4.52817534889489","9493.863","0.438838523"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2006","5.22430784969536","10938.661","0.538353355"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2005","5.39686819990392","11279.692","0.583654968"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2004","5.36584060817134","11191.684","0.606454224"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2003","5.43476994674332","11309.028","0.64145835"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2002","5.27129670113539","10934.994","0.634025975"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2001","5.81009908488604","11998.424","0.706078843"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","2000","5.87898226670935","12064.43","0.688186826"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","1999","5.76233664801004","11723.399","0.699155116"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","1998","6.27160815789644","12625.481","0.785623947"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","1997","5.3393429790926","10634.3","0.684080017"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","1996","5.94455872219975","11741.734","0.766195143"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","1995","5.51071701102128","10839.652","0.715713285"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","1994","5.31745926939113","10469.285","0.683553286"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","1993","5.22533866869059","10340.94","0.663302802"
"The former Yugoslav Republic of Macedonia","807","Europe","Southern Europe","1992","5.40736598631264","10777.313","0.639658671"
"Timor-Leste","626","Asia","South-Eastern Asia","2011","0.167245435298775","183.35","0.084371449"
"Timor-Leste","626","Asia","South-Eastern Asia","2010","0.169855018759554","183.35","0.096747133"
"Timor-Leste","626","Asia","South-Eastern Asia","2009","0.172290500483466","183.35","0.105810096"
"Timor-Leste","626","Asia","South-Eastern Asia","2008","0.181561618062088","190.684","0.124307269"
"Timor-Leste","626","Asia","South-Eastern Asia","2007","0.177029002438916","183.35","0.136498221"
"Timor-Leste","626","Asia","South-Eastern Asia","2006","0.176503639933871","179.683","0.149081795"
"Timor-Leste","626","Asia","South-Eastern Asia","2005","0.1767905192649","176.016","0.137694206"
"Timor-Leste","626","Asia","South-Eastern Asia","2004","0.182025197856848","176.016","0.146285581"
"Timor-Leste","626","Asia","South-Eastern Asia","2003","0.172866251182544","161.348","0.134776955"
"Timor-Leste","626","Asia","South-Eastern Asia","2002","0.179401734775681","161.348","0.131652986"
"Togo","768","Africa","Western Africa","2011","0.324076866599591","2097.524","0.254518939"
"Togo","768","Africa","Western Africa","2010","0.272727431306052","1719.823","0.218879548"
"Togo","768","Africa","Western Africa","2009","0.273930308243674","1683.153","0.222771854"
"Togo","768","Africa","Western Africa","2008","0.289073336394159","1730.824","0.23712273"
"Togo","768","Africa","Western Africa","2007","0.241960915238656","1411.795","0.197720216"
"Togo","768","Africa","Western Africa","2006","0.214763328933518","1221.111","0.174932171"
"Togo","768","Africa","Western Africa","2005","0.241589043311324","1338.455","0.199512665"
"Togo","768","Africa","Western Africa","2004","0.25883022706629","1397.127","0.210716723"
"Togo","768","Africa","Western Africa","2003","0.278217387633591","1463.133","0.225348024"
"Togo","768","Africa","Western Africa","2002","0.240474315891292","1232.112","0.199168557"
"Togo","768","Africa","Western Africa","2001","0.232849881565835","1162.439","0.186173272"
"Togo","768","Africa","Western Africa","2000","0.278902135421881","1356.79","0.213764983"
"Togo","768","Africa","Western Africa","1999","0.324083827500425","1536.473","0.240177796"
"Togo","768","Africa","Western Africa","1998","0.252365112720772","1166.106","0.186806718"
"Togo","768","Africa","Western Africa","1997","0.218996285985963","986.423","0.154387724"
"Togo","768","Africa","Western Africa","1996","0.241284219647797","1059.763","0.189713598"
"Togo","768","Africa","Western Africa","1995","0.22252787199991","953.42","0.185757939"
"Togo","768","Africa","Western Africa","1994","0.199070377218024","832.409","0.174905416"
"Togo","768","Africa","Western Africa","1993","0.211984944231635","865.412","0.209084013"
"Togo","768","Africa","Western Africa","1992","0.209786609203074","836.076","0.171503389"
"Togo","768","Africa","Western Africa","1991","0.216942286936597","843.41","0.166120906"
"Togo","768","Africa","Western Africa","1990","0.204281495257421","773.737","0.151331139"
"Tonga","776","Oceania","Polynesia","2011","0.982037989938213","102.676","0.195513806"
"Tonga","776","Oceania","Polynesia","2010","1.12724548022056","117.344","0.227955969"
"Tonga","776","Oceania","Polynesia","2009","1.27477621020308","132.012","0.267133399"
"Tonga","776","Oceania","Polynesia","2008","1.17546893061478","121.011","0.247564835"
"Tonga","776","Oceania","Polynesia","2007","1.11133161923569","113.677","0.238273179"
"Tonga","776","Oceania","Polynesia","2006","1.26302685574264","128.345","0.256720984"
"Tonga","776","Oceania","Polynesia","2005","1.12596077654517","113.677","0.224934816"
"Tonga","776","Oceania","Polynesia","2004","1.09660184012999","110.01","0.2211121"
"Tonga","776","Oceania","Polynesia","2003","1.17707716845051","117.344","0.23765527"
"Tonga","776","Oceania","Polynesia","2002","1.03626252737604","102.676","0.212432849"
"Tonga","776","Oceania","Polynesia","2001","0.893445951433444","88.008","0.188305532"
"Tonga","776","Oceania","Polynesia","2000","0.973254935587268","95.342","0.211345224"
"Tonga","776","Oceania","Polynesia","1999","1.12880552448772","110.01","0.252077561"
"Tonga","776","Oceania","Polynesia","1998","0.907383159262199","88.008","0.209489974"
"Tonga","776","Oceania","Polynesia","1997","1.02521382566736","99.009","0.242083815"
"Tonga","776","Oceania","Polynesia","1996","0.800338813943337","77.007","0.188039657"
"Tonga","776","Oceania","Polynesia","1995","0.993891251772163","95.342","0.232834787"
